OF_ID,createTime,updateTime,finishTime,Location_ST,Location_City,Location_State,Location_StateFIPS,Location_Zip,x,y,marketname,Market_Website,Market_Facebook,Market_Twitter,season1_date,season1_time,season1_notes,season1_products,season2_date,season2_time,season2_notes,season2_products,season3_date,season3_time,season3_notes,season3_products,season4_date,season4_time,season4_notes,season4_products,Product_1,Product_2,Product_3,Product_4,Product_5,Product_6,Product_7,Product_8,Product_9,Product_10,Product_11,Product_12,Product_13,Product_14,Product_15,Product_16,Product_17,Product_18,Product_19,Product_20,Product_21,Product_22,Product_23,Product_24,Product_25,Product_26,Product_27,Product_28,ActivityList,Activity_1,Activity_2,Activity_3,Activity_4,Activity_5,Activity_6,Activity_7,Activity_8,Activity_9,Activity_10,Activity_11,FacilitiesList,Facilities_1,Facilities_2,Facilities_3,Facilities_4,Facilities_5,Payment_2,Payment_3,Payment_4,Payment_1
4017185,2014-08-13 19:00:54,2014-09-23 15:00:26,,10499 Lakeshore Drive,Rutledge ,Tennessee,47,,-83.4406510,36.2389460,John Mixon Farms,,https://www.facebook.com/JohnMixonFarms,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4015404,,2014-07-30 17:46:14,2014-07-30 17:46:14,2547 Dry Ponds Rd,Granite Falls,North Carolina,37,28630,-81.493406,35.799054,Johnny Wilson Farm LLC,johnnywilsonfarm.com,https://www.facebook.com/pages/Johnny-Wilson-farm/205491109522790,,01/01/2014 to 12/31/2014,,,Eggs; Honey;,01/01/2014 to 12/31/2014,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Celebrations/ corporate events; Educational tours/ classes; Hay rides; Corn maze; Petting zoo; ,1,1,0,0,0,0,0,1,1,1,0,Hand washing station(s); Flush toilets; Picnic areas without tables; Picnic areas with tables; ,1,1,1,1,0,1,1,0,0
4017182,2014-08-13 12:25:06,2014-08-13 13:01:16,2014-08-13 13:01:16,1452 220th Street,Gilmore City,Iowa,19,50541,-94.3539248,42.7321788,JoKir's Wild Black Angus Beef,www.jokirswild.com,,,01/01/2014 to 12/31/2014,Tue: 3:00 PM - 6:00 PM;Wed: 3:00 PM - 6:00 PM;Thu: 3:00 PM - 6:00 PM;Fri: 3:00 PM - 6:00 PM;Sat: 10:00 AM - 12:00 PM;,Open any time by chance or appointment. If we're home ~ we're open!,Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Celebrations/ corporate events; Farm meals (lunches, dinners, etc.); Family/ youth activities;   Other: 7th Annual FARM FAIR the first Saturday in August; 10am-2pm. 25-35 Guest Vendors, beef specials, lunch served by the local 4-H group 11-1.;",1,0,1,1,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,1,1
4017286,2014-08-25 16:07:11,2014-08-25 17:11:18,2014-08-25 17:11:18,5550 County Road 1820,West Plains,Missouri,29,65775,-91.8615530,36.8335309,Jolliff Farm,http://jollifffarm.wordpress.com/,,,01/01/2014 to 12/31/2014,Mon: 8:00 AM - 8:00 PM;Tue: 8:00 AM - 8:00 PM;Wed: 8:00 AM - 8:00 PM;Thu: 8:00 AM - 8:00 PM;Fri: 8:00 AM - 8:00 PM;Sat: 8:00 AM - 5:00 PM;,"Wed. and Sat. 7:30 to 14:00, we also have stand at the West Plains Farmers' Market.  Wed. and Sat. afternoons, we make deliveries in the West Plains area.",Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,0,0
4015441,,2014-07-31 13:45:18,2014-07-31 13:45:18,11351 County Road 203,Plantersville,Texas,48,77363,-95.821647,30.325124,Jollisant Farms Strawberry & Vegetable Garden,www.Jollisantfarms.com,https://www.facebook.com/jollisantfarm,,01/01/2014 to 12/31/2014,Mon: 9:00 AM - 5:00 PM;Tue: 9:00 AM - 5:00 PM;Wed: 9:00 AM - 5:00 PM;Thu: 9:00 AM - 5:00 PM;Fri: 9:00 AM - 5:00 PM;Sat: 9:00 AM - 5:00 PM;Sun: 9:00 AM - 5:00 PM;,,Eggs; Fresh fruits; Fresh vegetables; Honey;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Celebrations/ corporate events; Educational tours/ classes; Pick Your Own/U-Pick operation; Hay rides; Corn maze; Petting zoo; Pony rides; ,1,1,0,0,1,0,0,1,1,1,1,Hand washing station(s); Picnic areas with tables; ,1,0,0,1,0,1,1,1,0
4000545,,2015-03-26 14:09:45,,4879 E ST. RD 58,Bloomfield,Indiana,18,47424,-86.9375068,39.0269903,Jones 5 Star Ranch & Country Store,,https://www.facebook.com/pages/Jones-5-Star-Ranch/623618880995653,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4015438,,2014-07-29 09:50:23,2014-07-29 09:50:23,2020 Thacker Rd,Granger,Washington,53,98932,-120.189173,46.402865,Jones Farms Fruit and Produce,www.jonesfarmsinc.com,https://www.facebook.com/pages/Jones-Farms-Inc/109622695756736,,07/18/2014 to 10/31/2014,Mon: 8:00 AM - 5:00 PM;Tue: 8:00 AM - 5:00 PM;Wed: 8:00 AM - 5:00 PM;Thu: 8:00 AM - 5:00 PM;Fri: 8:00 AM - 5:00 PM;Sat: 8:00 AM - 5:00 PM;Sun: 8:00 AM - 5:00 PM;,,Fresh fruits; Fresh vegetables; Honey; Nuts;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Corn maze; ,0,0,0,0,0,0,0,0,1,0,0,Hand washing station(s); Picnic areas with tables; ,1,0,0,1,0,1,1,1,0
4017219,2014-08-21 16:46:57,2014-08-21 17:06:56,2014-08-21 17:06:56,17010 West Newberry Road,Newberry,Florida,12,32669,-82.5244450,29.6545260,Jonesville Persimmons,,,,09/05/2014,Mon: 10:00 AM - 6:00 PM;Tue: 10:00 AM - 6:00 PM;Wed: 10:00 AM - 6:00 PM;Thu: 10:00 AM - 6:00 PM;Fri: 10:00 AM - 6:00 PM;Sat: 8:00 AM - 6:00 PM;Sun: 8:00 AM - 6:00 PM;,,Fresh fruits;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Celebrations/ corporate events; Educational tours/ classes; Pick Your Own/U-Pick operation; ,1,1,0,0,1,0,0,0,0,0,0,Hand washing station(s); Picnic areas with tables; ,1,0,0,1,0,1,1,1,0
4000902,,2014-08-13 20:00:18,2014-08-13 20:00:18,607 Heglar Dr,Colfax,Washington,53,99111,-117.414904,46.857515,Joseph's Grainery,http://www.josephsgrainery.com,https://www.facebook.com/josephsgrainery,,01/01/2014 to 12/31/2014,Mon: 9:00 AM - 4:00 PM;Tue: 9:00 AM - 4:00 PM;Wed: 9:00 AM - 4:00 PM;Thu: 9:00 AM - 4:00 PM;Fri: 9:00 AM - 4:00 PM;,"We may be out in the fields, so please call before visiting.  509-397-3670",Dry beans; Grains and/or flour;,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,1,0
4017371,2014-09-02 10:10:52,2014-09-02 10:30:53,2014-09-02 10:30:53,554 Joy Cabin Run Road,West Union,West Virginia,54,26456,-80.873430,39.226951,JP Family Farms,,,,01/01/2014 to 12/31/2014,,,Fresh fruits; Fresh vegetables; Grains and/or flour;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0
4015413,,2014-07-28 13:25:42,2014-07-28 13:25:42,2190 W Burns Street,Eagle,Idaho,16,83616,-116.3805630,43.7092380,July Blueberries LLC.,,,,07/01/2014 to 07/31/2014,,,Fresh fruits;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4003030,,2014-08-26 12:24:18,2014-08-26 12:24:18,368 Wiley Road,Cedartown,Georgia,13,30125,-85.3019605,33.9223640,"Jumping Frog Farm, LLC",www.jumpingfrogfarm.com,Jumping Frog Farm LLC,,01/01/2014 to 12/31/2014,,,Canned or preserved food; Dairy products; Eggs; Fresh vegetables; Honey; Poultry products; Non-poultry meat; Soap;,,,,,,,,,,,,,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0
4015408,,2014-07-28 18:00:43,2014-07-28 18:00:43,25641 County Road T.9,Brush,Colorado,08,80723,-103.666797,40.275803,Just What Grows Gardens,,,,05/01/2014 to 10/01/2014,,,Herbs; Fresh vegetables; Nursery stock;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Pick Your Own/U-Pick operation; ,0,1,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4017406,2014-09-08 18:58:27,2014-09-23 14:25:22,,9000 Campbell Road,Toppenish ,Washington,53,,-120.442258,46.335784,JustLiving Farm,http://www.justlivingfarm.org/,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4014439,,2014-07-27 10:35:24,2014-07-27 10:35:24,187 Garren Road,Hendersonville,North Carolina,37,28792,-82.380306,35.397792,Justus Orchard,www.justusorchard.com,https://www.facebook.com/pages/Justus-Orchard/119052544801944,,07/01/2014 to 11/02/2014,Mon: 8:30 AM - 5:30 PM;Tue: 8:30 AM - 5:30 PM;Wed: 8:30 AM - 5:30 PM;Thu: 8:30 AM - 5:30 PM;Fri: 8:30 AM - 5:30 PM;Sat: 8:30 AM - 5:30 PM;Sun: 8:30 AM - 5:30 PM;,,Baked goods; Canned or preserved food; Coffee and/or tea; Cut flowers; Fresh fruits; Fresh vegetables; Honey; Juices; Prepared foods; Soap;,,,,,,,,,,,,,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,Educational tours/ classes; Pick Your Own/U-Pick operation; Hay rides; Petting zoo; ,0,1,0,0,1,0,0,1,0,1,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,1,0
4015407,,2014-08-15 01:10:31,2014-08-15 01:10:31,7924 SE Lake Road,Milwaukie,Oregon,41,97267,-122.581942,45.421352,Justys Produce and Flowers,www.justysproduce.com ,https://www.facebook.com/pages/Justys-Produce-and-Flowers/115072718584534?ref=br_tf,,,Mon: 8:00 AM - 7:00 PM;,"We often time stay open during major holidays such as  Fathers Day, 4th of July and Labor Day",Baked goods; Bedding plants; Canned or preserved food; Cut flowers; Dairy products; Dry beans; Eggs; Fresh fruits; Fresh vegetables; Honey; Juices; Mushrooms; Nuts;,,,,,,,,,,,,,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; Hay rides; ,0,0,0,0,1,0,0,1,0,0,0,Hand washing station(s); Flush toilets; Picnic areas without tables; ,1,1,1,0,0,1,0,0,1
4002929,,2014-07-30 19:17:40,2014-07-30 19:17:40,8371 Bottoms Road,Troy,Texas,48,76569,-97.260941,31.160251,JZJ Natural Beef,jzjbeefmasters.com and jzjnaturalbeef.com,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0
4015382,,2015-03-24 14:26:14,2015-03-24 14:26:14,29555 Minnehaha Road,Hermiston,Oregon,41,97838,-119.333750,45.812648,K & K Blueberries,www.kandkblueberries.com,https://www.facebook.com/pages/K-and-K-Bluberries/104303779663777,,06/15/2015 to 08/01/2015,Mon: 6:30 AM - 11:00 AM;Tue: 6:30 AM - 11:00 AM;Wed: 6:30 AM - 11:00 AM;Thu: 6:30 AM - 11:00 AM;Fri: 6:30 AM - 11:00 AM;Sat: 6:30 AM - 11:00 AM;Sun: 6:30 AM - 11:00 AM;,We also have an evening pick from 5-8 PM everyday,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Hand washing station(s); ,1,0,0,0,0,1,1,0,0
4004031,,2014-07-26 20:15:08,2014-07-26 20:15:08,4680 Fitzpatrick Rd,Hillsdale,Michigan,26,49242,-84.701342,41.944006,K's Acres - A North Sand Lake Fruit and Berry Farm,K's Acres@facebook.com ,https://www.facebook.com/pages/Ks-Acres-Orchard-A-North-Sand-lake-Fruit-and-Berry-farm/147653817831,,05/01/2014 to 11/30/2014,Mon: 10:00 AM - 6:00 PM;Tue: 10:00 AM - 6:00 PM;Wed: 10:00 AM - 6:00 PM;Thu: 10:00 AM - 6:00 PM;Fri: 10:00 AM - 6:00 PM;Sat: 10:00 AM - 6:00 PM;Sun: 10:00 AM - 6:00 PM;,,Bedding plants; Fresh fruits; Fresh vegetables; Nursery stock;,,,,Bedding plants; Canned or preserved food; Fresh fruits; Fresh vegetables; Nursery stock;,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,1
4017578,2015-01-04 12:52:10,2015-01-04 12:58:32,2015-01-04 12:58:32,2090 fox st.,silver springs,Nevada,32,89429,-119.210558,39.308329,k-t ranch,k-tranch@hotmail.com,,,01/01/2015 to 12/31/2015,Sat: 6:00 AM - 4:00 PM;Sun: 6:00 AM - 4:00 PM;,,"Eggs; Prepared foods; Non-poultry meat; vegitarian fed pork, beef,lamb,goat, turkey;",,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,1,1
4017686,2015-05-15 15:42:49,2015-05-15 16:04:31,2015-05-15 16:04:31,"2251 EAST 73 rd ,Street",Cleveland ,Ohio,39,44103,-81.6380919,41.4965696,Ka-La Healing Garden Center,http://ka-lahealinggardencenter.webs.com,Ka-La Healing Garden Resource Center LLC,,07/11/2015 to 10/10/2015,Sat: 9:00 AM - 3:00 PM;Sun: 10:00 AM - 2:00 PM;,"Fresh vegetables picked as needed Very clean Port-a-Potty, and  Picnic Tables,",Baked goods; Bedding plants; Coffee and/or tea; Cut flowers; Herbs; Fresh fruits; Fresh vegetables; Prepared foods; Soap;,,,,,,,,,,,,,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Celebrations/ corporate events; Educational tours/ classes; ,1,1,0,0,0,0,0,0,0,0,0,Hand washing station(s); Picnic areas without tables; Picnic areas with tables; ,1,0,1,1,0,1,0,0,1
4003863,,2014-07-26 18:10:56,,8 Bentgrass Dr.,Hesston,Kansas,20,67062,-97.4106709,38.1314260,Kalaya Emu Estates,www.KalayaEmuEstate.com,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4000898,,2014-07-30 21:38:28,2014-07-30 21:38:28,16682 Schwark Rd,Three Oaks,Michigan,26,49128,-86.6295918,41.8138326,Kaminski Farms Meats,www.kaminskifarmsmeats.com,https://www.facebook.com/KaminskiFarmsMeatsKaminski,,01/01/2014 to 12/31/2014,Mon: 11:00 AM - 3:00 PM;Tue: 11:00 AM - 3:00 PM;Wed: 11:00 AM - 3:00 PM;Thu: 11:00 AM - 3:00 PM;Fri: 11:00 AM - 3:00 PM;Sat: 11:00 AM - 3:00 PM;,Times can vary due to farm operations and could be longer than posted.  Please call for guaranteed hours or appt.,Honey; Poultry products; Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,1
4003862,,2014-07-27 01:56:36,,4683 S. St. Rd. 135,Vallonia,Indiana,18,47281,-86.101735,38.810188,Kamman's Greenhouses & Farm Market,www.kammansfarmmarket.com,https://www.facebook.com/kammansfarmmarket,https://twitter.com/KammansFarms,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4017502,2014-10-06 08:24:19,2014-10-06 09:09:53,2014-10-06 09:09:53,4680 US HWY 15-501,Carthage ,North Carolina,37,28327,-79.4117750,35.3219800,Karefree Produce,www.karefreeproduce.com,https://www.facebook.com/pages/Karefree-Produce,,04/01/2014 to 12/24/2014,Tue: 9:00 AM - 5:00 PM;Wed: 9:00 AM - 5:00 PM;Thu: 9:00 AM - 5:00 PM;Fri: 9:00 AM - 5:00 PM;Sat: 9:00 AM - 5:00 PM;,We open in the Spring with strawberries and during that season we are open Tuesday through Saturday 8-6 and Sunday 11-3.,Baked goods; Bedding plants; Canned or preserved food; Crafts and/or woodworking items; Eggs; Fresh fruits; Fresh vegetables; Honey; Maple products; Nursery stock; Nuts; Poultry products; Prepared foods;,,,,,,,,,,,,,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Flush toilets; Picnic areas with tables; ,0,1,0,1,0,1,1,0,0
4017664,2015-04-20 15:02:46,2015-04-20 15:12:33,2015-04-20 15:12:33,8305 Bolivar Road,Middletown,Maryland,24,21769,-77.6029605,39.4585804,Karen's Kountry Store,www.southmountaincreamery.com,www.facebook.com/smcdairy,www.twitter.com/southmtcreamery,01/01/2015 to 12/31/2015,Mon: 10:00 AM - 6:00 PM;Tue: 10:00 AM - 6:00 PM;Wed: 10:00 AM - 6:00 PM;Thu: 10:00 AM - 6:00 PM;Fri: 10:00 AM - 6:00 PM;Sat: 10:00 AM - 6:00 PM;Sun: 12:00 PM - 6:00 PM;,"Through the summer, our store closes at 7pm on Fridays and Saturdays.",Canned or preserved food; Coffee and/or tea; Dairy products; Eggs; Fish and/or seafood; Herbs; Fresh vegetables; Honey; Juices; Maple products; Poultry products; Non-poultry meat;,,,,,,,,,,,,,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,Educational tours/ classes; Family/ youth activities;  Tours of manufacturing facilities; ,0,1,0,1,0,1,0,0,0,0,0,Picnic areas without tables; Picnic areas with tables; ,0,0,1,1,0,1,1,1,0
4015385,,2014-07-28 12:06:00,2014-07-28 12:06:00,4781 Powell Road,Kewadin,Michigan,26,49648,-85.332570,44.961640,Kastanu Farm,kastanufarm@aol.com,,,09/24/2014,Fri: 9:00 AM - 6:00 PM;Sat: 9:00 AM - 6:00 PM;Sun: 9:00 AM - 6:00 PM;,,Nuts;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,0,0
4003613,,2016-02-11 12:40:15,2016-02-11 12:40:15,18437 Vontay Rd.,Rockville,Virginia,51,23146,-77.741988,37.754330,Keenbell Farm,www.keenbellfarm.com,www.facebook.com/keenbellfarm,https://www.twitter.com/keenbellfarm,01/01/2016 to 12/31/2016,Fri: 11:00 AM - 7:00 PM;,Available on Additional Days by Appointment - Call or Email,"Canned or preserved food; Eggs; Fresh vegetables; Grains and/or flour; Pet food; Poultry products; Non-poultry meat; Natural Meats, Eggs, and non-GMO Grains;",,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,"Educational tours/ classes; Farm meals (lunches, dinners, etc.); Family/ youth activities;  Tours of manufacturing facilities; Hay rides; Petting zoo; ",0,1,1,1,0,1,0,1,0,1,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,1,0
4015368,,2014-07-27 22:45:19,2014-07-27 22:45:19,53 Hill Road,Weiser,Idaho,16,83672,-116.877558,44.159926,Kelley Orchards,www.kelleyorchards.com,https://www.facebook.com/KelleyOrchards,https://www.twitter.com/KelleyOrchards,08/04/2014 to 10/31/2014,Mon: 8:00 AM - 6:00 PM;Tue: 8:00 AM - 6:00 PM;Wed: 8:00 AM - 6:00 PM;Thu: 8:00 AM - 6:00 PM;Fri: 8:00 AM - 6:00 PM;Sat: 8:00 AM - 6:00 PM;,,Canned or preserved food; Fresh fruits; Fresh vegetables; Honey;,11/01/2014 to 12/20/2014,Mon: 9:00 AM - 5:00 PM;Tue: 9:00 AM - 5:00 PM;Wed: 9:00 AM - 5:00 PM;Thu: 9:00 AM - 5:00 PM;Fri: 9:00 AM - 5:00 PM;Sat: 9:00 AM - 5:00 PM;,,Canned or preserved food; Fresh fruits; Honey;,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Hand washing station(s); Picnic areas without tables; Picnic areas with tables; ,1,0,1,1,0,1,1,1,0
4015076,,2015-04-11 20:06:01,2015-04-11 20:06:01,31801 223rd Avenue Ne,Arlington,Washington,53,98223,-121.9261850,48.2849290,Kelly's Berries,,,,07/01/2015,Wed: 9:00 AM - 4:00 PM;Thu: 9:00 AM - 4:00 PM;Fri: 9:00 AM - 4:00 PM;Sat: 9:00 AM - 4:00 PM;,Please call ahead for availability and to arrange a picking time.,Raspberries;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0
4003861,,2014-07-30 12:30:47,2014-07-30 12:30:47,4230 White Lilac Rd,Fallbrook,California,06,92028,-117.1646235,33.3923559,Kendall Farms,www.kendall-farms.com,https://www.facebook.com/Kendall.Farms,,01/01/2014 to 12/31/2014,,,Cut flowers;,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0
4003493,,2014-07-30 15:42:34,,19498 County Road 38,Goshen,Indiana,18,46526,-85.838435,41.549790,Kercher's Sunrise Orchards,,https://www.facebook.com/pages/Kerchers-Sunrise-Orchards/140862185948471,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4013813,,2014-11-07 10:07:04,2014-11-07 10:07:04,Mosier Oregon State Road,Mosier,Oregon,41,97040,-121.383927,45.679607,Keylock Orchard,,,,06/15/2015 to 07/10/2015,Mon: 9:00 AM - 5:00 PM;Tue: 9:00 AM - 5:00 PM;Wed: 9:00 AM - 5:00 PM;Thu: 9:00 AM - 5:00 PM;Fri: 9:00 AM - 6:00 PM;Sat: 9:00 AM - 6:00 PM;Sun: 9:00 AM - 5:00 PM;,,"SWEET CHERRIES   RAINERS, BING,LAMBERT, VANS;",,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Hand washing station(s); Picnic areas without tables; ,1,0,1,0,0,1,0,1,0
4017520,2014-10-16 00:02:28,2014-10-16 00:18:23,2014-10-16 00:18:23,7000 Westhill Rd.,Valley Springs,California,06,95252,-120.8591580,38.1180620,KG Farms,,https://www.facebook.com/KGFarms323,,01/01/2014 to 12/31/2014,,,Eggs; Fresh fruits; Fresh vegetables; Poultry products; Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4017163,2014-08-06 19:00:33,2014-08-06 19:12:33,2014-08-06 19:12:33,4874 E 1400 N,North Manchester,Indiana,18,46962,-85.705937,41.031582,Kindys' Organically Grown Produce,,,,04/20/2014 to 10/25/2014,Mon: 8:00 AM - 5:00 PM;Tue: 8:00 AM - 5:00 PM;Wed: 8:00 AM - 5:00 PM;Thu: 8:00 AM - 5:00 PM;Fri: 8:00 AM - 5:00 PM;Sat: 2:00 PM - 5:00 PM;,Market is closed Sundays,Cut flowers; Eggs; Herbs; Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4017337,2014-08-28 12:06:07,2014-08-28 12:15:17,2014-08-28 12:15:17,507 Broadway,Kingston,New York,36,12401,-74.0012350,41.9276140,Kingston YMCA Farm Project,kingstonymcafarmproject.org,https://www.facebook.com/KingstonYMCAFarmProject,,06/10/2014 to 10/16/2014,Tue: 4:00 PM - 7:00 PM;Thu: 4:00 AM - 7:00 PM;,Tuesdays are a bike towed mobile market.,Cut flowers; Herbs; Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Family/ youth activities;  ,0,1,0,1,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,1,1
